name,dept,area,count,adjustedcount,year
Adrian Perrig,ETH Zurich,asplos,1,0.2,2008
Adrian Perrig,ETH Zurich,ccs,1,0.33333,2000
Adrian Perrig,ETH Zurich,ccs,1,1,2001
Adrian Perrig,ETH Zurich,ccs,1,0.33333,2006
Adrian Perrig,ETH Zurich,ccs,1,0.25,2007
Adrian Perrig,ETH Zurich,ccs,1,0.5,2008
Adrian Perrig,ETH Zurich,ccs,1,0.33333,2011
Adrian Perrig,ETH Zurich,ccs,1,0.14286,2012
Adrian Perrig,ETH Zurich,ccs,1,0.16667,2013
Adrian Perrig,ETH Zurich,ccs,3,0.66667,2014
Adrian Perrig,ETH Zurich,ccs,1,0.2,2015
Adrian Perrig,ETH Zurich,eurosys,1,0.2,2008
Adrian Perrig,ETH Zurich,mobicom,1,0.2,2001
Adrian Perrig,ETH Zurich,mobicom,1,0.33333,2002
Adrian Perrig,ETH Zurich,mobicom,1,0.11111,2008
Adrian Perrig,ETH Zurich,mobicom,1,0.14286,2011
Adrian Perrig,ETH Zurich,mobicom,1,0.2,2013
Adrian Perrig,ETH Zurich,mobisys,1,0.1,2009
Adrian Perrig,ETH Zurich,ndss,1,0.5,2000
Adrian Perrig,ETH Zurich,ndss,1,0.25,2001
Adrian Perrig,ETH Zurich,ndss,1,0.33333,2003
Adrian Perrig,ETH Zurich,ndss,1,0.2,2004
Adrian Perrig,ETH Zurich,ndss,1,0.33333,2009
Adrian Perrig,ETH Zurich,ndss,1,0.16667,2012
Adrian Perrig,ETH Zurich,ndss,1,0.125,2016
Adrian Perrig,ETH Zurich,ndss,1,0.25,2020
Adrian Perrig,ETH Zurich,ndss,1,0.25,2021
Adrian Perrig,ETH Zurich,oakland,2,0.58333,2000
Adrian Perrig,ETH Zurich,oakland,1,0.33333,2001
Adrian Perrig,ETH Zurich,oakland,4,1.25,2005
Adrian Perrig,ETH Zurich,oakland,2,0.4,2007
Adrian Perrig,ETH Zurich,oakland,1,0.2,2009
Adrian Perrig,ETH Zurich,oakland,3,0.97619,2010
Adrian Perrig,ETH Zurich,oakland,1,0.16667,2011
Adrian Perrig,ETH Zurich,oakland,2,0.47619,2012
Adrian Perrig,ETH Zurich,oakland,1,0.25,2016
Adrian Perrig,ETH Zurich,pets,1,0.5,2017
Adrian Perrig,ETH Zurich,pets,1,0.33333,2021
Adrian Perrig,ETH Zurich,sensys,1,0.33333,2003
Adrian Perrig,ETH Zurich,sensys,1,0.25,2007
Adrian Perrig,ETH Zurich,sigcomm,1,0.33333,2004
Adrian Perrig,ETH Zurich,sigcomm,1,0.25,2006
Adrian Perrig,ETH Zurich,sigcomm,1,0.16667,2007
Adrian Perrig,ETH Zurich,sigcomm,1,0.16667,2014
Adrian Perrig,ETH Zurich,sigmetrics,1,0.25,2019
Adrian Perrig,ETH Zurich,sosp,1,0.16667,2005
Adrian Perrig,ETH Zurich,sosp,1,0.25,2007
Adrian Perrig,ETH Zurich,usenixatc,1,0.16667,2003
Adrian Perrig,ETH Zurich,usenixatc,1,0.33333,2006
Adrian Perrig,ETH Zurich,usenixatc,1,0.33333,2008
Adrian Perrig,ETH Zurich,usenixatc,1,0.1,2012
Adrian Perrig,ETH Zurich,usenixatc,1,0.16667,2014
Adrian Perrig,ETH Zurich,usenixatc,1,0.25,2020
Adrian Perrig,ETH Zurich,usenixatc,1,0.25,2021
Adrian Perrig,ETH Zurich,usenixsec,1,0.5,2000
Adrian Perrig,ETH Zurich,usenixsec,1,0.2,2020
Adrian Perrig,ETH Zurich,usenixsec,1,0.25,2021
Adrian Perrig,ETH Zurich,www,1,0.2,2013
Andreas Krause 0001,ETH Zurich,aaai,1,0.25,2007
Andreas Krause 0001,ETH Zurich,aaai,1,0.5,2008
Andreas Krause 0001,ETH Zurich,aaai,1,0.2,2011
Andreas Krause 0001,ETH Zurich,aaai,3,0.53333,2015
Andreas Krause 0001,ETH Zurich,aaai,2,0.58333,2016
Andreas Krause 0001,ETH Zurich,aaai,2,0.58333,2017
Andreas Krause 0001,ETH Zurich,aaai,5,1.3667,2018
Andreas Krause 0001,ETH Zurich,aaai,2,0.5,2020
Andreas Krause 0001,ETH Zurich,aaai,1,0.2,2021
Andreas Krause 0001,ETH Zurich,iccv,1,0.33333,2015
Andreas Krause 0001,ETH Zurich,iccv,1,0.16667,2021
Andreas Krause 0001,ETH Zurich,icml,1,0.33333,2005
Andreas Krause 0001,ETH Zurich,icml,1,0.33333,2006
Andreas Krause 0001,ETH Zurich,icml,1,0.5,2007
Andreas Krause 0001,ETH Zurich,icml,3,1.25,2010
Andreas Krause 0001,ETH Zurich,icml,2,0.66667,2012
Andreas Krause 0001,ETH Zurich,icml,2,0.75,2013
Andreas Krause 0001,ETH Zurich,icml,2,0.36667,2014
Andreas Krause 0001,ETH Zurich,icml,3,1.0833,2015
Andreas Krause 0001,ETH Zurich,icml,3,0.83333,2016
Andreas Krause 0001,ETH Zurich,icml,6,1.6667,2017
Andreas Krause 0001,ETH Zurich,icml,5,1.2,2019
Andreas Krause 0001,ETH Zurich,icml,1,0.25,2020
Andreas Krause 0001,ETH Zurich,icml,7,2.4167,2021
Andreas Krause 0001,ETH Zurich,icra,1,0.33333,2010
Andreas Krause 0001,ETH Zurich,icra,1,0.25,2013
Andreas Krause 0001,ETH Zurich,icra,1,0.14286,2014
Andreas Krause 0001,ETH Zurich,icra,1,0.25,2015
Andreas Krause 0001,ETH Zurich,icra,1,0.33333,2016
Andreas Krause 0001,ETH Zurich,icra,1,0.14286,2017
Andreas Krause 0001,ETH Zurich,icra,1,0.25,2019
Andreas Krause 0001,ETH Zurich,icra,2,0.40476,2020
Andreas Krause 0001,ETH Zurich,icra,1,0.2,2021
Andreas Krause 0001,ETH Zurich,ijcai,1,0.5,2005
Andreas Krause 0001,ETH Zurich,ijcai,1,0.2,2007
Andreas Krause 0001,ETH Zurich,ijcai,1,0.33333,2009
Andreas Krause 0001,ETH Zurich,ijcai,1,0.33333,2011
Andreas Krause 0001,ETH Zurich,ijcai,1,0.25,2013
Andreas Krause 0001,ETH Zurich,ijcai,3,0.78333,2015
Andreas Krause 0001,ETH Zurich,ijcai,1,0.33333,2016
Andreas Krause 0001,ETH Zurich,ijcai,2,0.83333,2018
Andreas Krause 0001,ETH Zurich,ijcai,1,0.2,2019
Andreas Krause 0001,ETH Zurich,ijcai,1,0.25,2020
Andreas Krause 0001,ETH Zurich,ijcai,1,0.33333,2021
Andreas Krause 0001,ETH Zurich,iros,1,0.5,2010
Andreas Krause 0001,ETH Zurich,kdd,1,0.16667,2007
Andreas Krause 0001,ETH Zurich,kdd,1,0.33333,2010
Andreas Krause 0001,ETH Zurich,kdd,1,0.25,2014
Andreas Krause 0001,ETH Zurich,kdd,1,0.2,2015
Andreas Krause 0001,ETH Zurich,kdd,1,0.33333,2018
Andreas Krause 0001,ETH Zurich,kdd,1,0.33333,2019
Andreas Krause 0001,ETH Zurich,nips,1,0.25,2007
Andreas Krause 0001,ETH Zurich,nips,1,0.33333,2009
Andreas Krause 0001,ETH Zurich,nips,3,1.1667,2010
Andreas Krause 0001,ETH Zurich,nips,3,1.0833,2011
Andreas Krause 0001,ETH Zurich,nips,2,0.58333,2013
Andreas Krause 0001,ETH Zurich,nips,3,1.1667,2014
Andreas Krause 0001,ETH Zurich,nips,2,0.58333,2015
Andreas Krause 0001,ETH Zurich,nips,5,1.4167,2016
Andreas Krause 0001,ETH Zurich,nips,5,1.5833,2017
Andreas Krause 0001,ETH Zurich,nips,3,1.0833,2018
Andreas Krause 0001,ETH Zurich,nips,7,1.8012,2019
Andreas Krause 0001,ETH Zurich,nips,7,1.8167,2020
Andreas Krause 0001,ETH Zurich,popl,1,0.33333,2015
Andreas Krause 0001,ETH Zurich,popl,1,0.25,2016
Andreas Krause 0001,ETH Zurich,sensys,1,0.2,2005
Andreas Krause 0001,ETH Zurich,uist,1,0.2,2007
Andreas Krause 0001,ETH Zurich,www,1,0.5,2013
Angelika Steger,ETH Zurich,icml,1,0.2,2019
Angelika Steger,ETH Zurich,nips,1,0.33333,2017
Angelika Steger,ETH Zurich,nips,1,0.33333,2018
Angelika Steger,ETH Zurich,soda,1,0.25,2005
Angelika Steger,ETH Zurich,soda,1,0.33333,2007
Angelika Steger,ETH Zurich,soda,1,0.33333,2008
Angelika Steger,ETH Zurich,soda,1,0.5,2009
Angelika Steger,ETH Zurich,soda,1,0.25,2010
Angelika Steger,ETH Zurich,soda,1,0.5,2011
Angelika Steger,ETH Zurich,soda,1,0.2,2012
Angelika Steger,ETH Zurich,soda,1,0.33333,2015
Angelika Steger,ETH Zurich,stoc,1,0.25,2000
Angelika Steger,ETH Zurich,stoc,1,0.33333,2002
Angelika Steger,ETH Zurich,stoc,1,0.5,2006
Ankit Singla,ETH Zurich,icml,1,0.125,2019
Ankit Singla,ETH Zurich,imc,2,0.4,2020
Ankit Singla,ETH Zurich,nsdi,2,0.375,2012
Ankit Singla,ETH Zurich,nsdi,1,0.16667,2013
Ankit Singla,ETH Zurich,nsdi,1,0.33333,2014
Ankit Singla,ETH Zurich,nsdi,1,0.16667,2019
Ankit Singla,ETH Zurich,sc,1,0.25,2016
Ankit Singla,ETH Zurich,sc,1,0.125,2020
Ankit Singla,ETH Zurich,sigcomm,1,0.2,2017
Ankit Singla,ETH Zurich,sigcomm,1,0.083333,2020
Ankit Singla,ETH Zurich,sigmod,1,0.11111,2021
Ankit Singla,ETH Zurich,usenixatc,1,0.33333,2020
Ankit Singla,ETH Zurich,usenixatc,1,0.25,2021
Bernd Gärtner,ETH Zurich,focs,1,1,1992
Bernd Gärtner,ETH Zurich,focs,1,0.5,1994
Bernd Gärtner,ETH Zurich,nips,1,0.33333,2014
Bernd Gärtner,ETH Zurich,soda,1,1,1998
Bernd Gärtner,ETH Zurich,soda,1,0.5,2006
Bernd Gärtner,ETH Zurich,stoc,1,0.2,2001
Ce Zhang 0001,ETH Zurich,aaai,2,0.26667,2020
Ce Zhang 0001,ETH Zurich,aaai,2,0.36667,2021
Ce Zhang 0001,ETH Zurich,acl,1,0.25,2012
Ce Zhang 0001,ETH Zurich,acl,1,0.33333,2013
Ce Zhang 0001,ETH Zurich,ccs,2,0.29167,2021
Ce Zhang 0001,ETH Zurich,cvpr,1,0.11111,2021
Ce Zhang 0001,ETH Zurich,icde,1,0.16667,2019
Ce Zhang 0001,ETH Zurich,icde,1,0.16667,2020
Ce Zhang 0001,ETH Zurich,icml,1,0.16667,2017
Ce Zhang 0001,ETH Zurich,icml,2,0.45,2018
Ce Zhang 0001,ETH Zurich,icml,1,0.125,2019
Ce Zhang 0001,ETH Zurich,icml,1,0.14286,2020
Ce Zhang 0001,ETH Zurich,icml,3,0.42222,2021
Ce Zhang 0001,ETH Zurich,kdd,1,0.1,2020
Ce Zhang 0001,ETH Zurich,kdd,4,0.33535,2021
Ce Zhang 0001,ETH Zurich,naacl,1,0.5,2019
Ce Zhang 0001,ETH Zurich,naacl,2,0.45,2021
Ce Zhang 0001,ETH Zurich,nips,1,0.16667,2013
Ce Zhang 0001,ETH Zurich,nips,1,0.14286,2014
Ce Zhang 0001,ETH Zurich,nips,2,0.5,2015
Ce Zhang 0001,ETH Zurich,nips,1,0.16667,2017
Ce Zhang 0001,ETH Zurich,nips,1,0.2,2018
Ce Zhang 0001,ETH Zurich,nips,3,0.50758,2020
Ce Zhang 0001,ETH Zurich,nsdi,1,0.16667,2019
Ce Zhang 0001,ETH Zurich,sigir,1,0.33333,2010
Ce Zhang 0001,ETH Zurich,sigmod,1,0.25,2010
Ce Zhang 0001,ETH Zurich,sigmod,1,0.5,2013
Ce Zhang 0001,ETH Zurich,sigmod,1,0.33333,2014
Ce Zhang 0001,ETH Zurich,sigmod,1,0.25,2017
Ce Zhang 0001,ETH Zurich,sigmod,1,0.25,2018
Ce Zhang 0001,ETH Zurich,sigmod,1,0.11111,2021
Ce Zhang 0001,ETH Zurich,vldb,1,0.5,2014
Ce Zhang 0001,ETH Zurich,vldb,1,0.16667,2015
Ce Zhang 0001,ETH Zurich,vldb,2,0.5,2017
Ce Zhang 0001,ETH Zurich,vldb,3,0.65,2018
Ce Zhang 0001,ETH Zurich,vldb,2,0.27778,2019
Ce Zhang 0001,ETH Zurich,vldb,1,0.14286,2020
Ce Zhang 0001,ETH Zurich,vldb,3,0.32702,2021
Christian Holz 0001,ETH Zurich,chiconf,1,0.5,2010
Christian Holz 0001,ETH Zurich,chiconf,2,1,2011
Christian Holz 0001,ETH Zurich,chiconf,1,0.25,2012
Christian Holz 0001,ETH Zurich,chiconf,1,0.11111,2013
Christian Holz 0001,ETH Zurich,chiconf,2,0.6,2016
Christian Holz 0001,ETH Zurich,chiconf,2,0.325,2017
Christian Holz 0001,ETH Zurich,chiconf,7,1.1857,2018
Christian Holz 0001,ETH Zurich,chiconf,5,0.85043,2019
Christian Holz 0001,ETH Zurich,chiconf,3,0.50952,2020
Christian Holz 0001,ETH Zurich,chiconf,1,0.5,2021
Christian Holz 0001,ETH Zurich,ubicomp,2,1,2017
Christian Holz 0001,ETH Zurich,ubicomp,1,0.5,2018
Christian Holz 0001,ETH Zurich,ubicomp,2,0.36667,2021
Christian Holz 0001,ETH Zurich,uist,1,0.5,2009
Christian Holz 0001,ETH Zurich,uist,1,0.11111,2010
Christian Holz 0001,ETH Zurich,uist,1,0.33333,2011
Christian Holz 0001,ETH Zurich,uist,2,0.61111,2013
Christian Holz 0001,ETH Zurich,uist,2,0.83333,2015
Christian Holz 0001,ETH Zurich,uist,1,0.25,2016
Christian Holz 0001,ETH Zurich,uist,3,0.7,2019
Christian Holz 0001,ETH Zurich,uist,4,0.53452,2020
Christian Holz 0001,ETH Zurich,uist,3,0.57143,2021
Christian Holz 0001,ETH Zurich,vr,1,0.25,2019
Christian Holz 0001,ETH Zurich,vr,2,0.5,2021
David A. Basin,ETH Zurich,aaai,1,0.33333,1998
David A. Basin,ETH Zurich,aaai,1,0.33333,2000
David A. Basin,ETH Zurich,cav,1,0.5,1995
David A. Basin,ETH Zurich,cav,2,0.83333,2000
David A. Basin,ETH Zurich,cav,1,0.33333,2010
David A. Basin,ETH Zurich,cav,1,0.25,2013
David A. Basin,ETH Zurich,cav,2,0.66667,2017
David A. Basin,ETH Zurich,ccs,1,0.33333,2003
David A. Basin,ETH Zurich,ccs,1,0.5,2007
David A. Basin,ETH Zurich,ccs,1,0.33333,2008
David A. Basin,ETH Zurich,ccs,1,0.25,2009
David A. Basin,ETH Zurich,ccs,1,0.5,2010
David A. Basin,ETH Zurich,ccs,1,0.25,2013
David A. Basin,ETH Zurich,ccs,2,0.41667,2014
David A. Basin,ETH Zurich,ccs,1,0.33333,2015
David A. Basin,ETH Zurich,ccs,1,0.16667,2018
David A. Basin,ETH Zurich,ccs,2,0.5,2019
David A. Basin,ETH Zurich,ccs,1,0.25,2021
David A. Basin,ETH Zurich,icml,1,0.25,2009
David A. Basin,ETH Zurich,ijcai,1,0.5,1993
David A. Basin,ETH Zurich,issta,1,0.33333,2013
David A. Basin,ETH Zurich,issta,1,0.2,2017
David A. Basin,ETH Zurich,lics,1,0.5,1996
David A. Basin,ETH Zurich,lics,1,0.33333,2014
David A. Basin,ETH Zurich,oakland,1,0.33333,2013
David A. Basin,ETH Zurich,oakland,1,0.25,2014
David A. Basin,ETH Zurich,oakland,1,0.33333,2021
David A. Basin,ETH Zurich,oopsla,1,0.14286,2020
David A. Basin,ETH Zurich,pets,1,0.33333,2019
David A. Basin,ETH Zurich,pets,1,0.16667,2022
David A. Basin,ETH Zurich,usenixsec,1,0.33333,2012
David A. Basin,ETH Zurich,usenixsec,1,0.16667,2020
David A. Basin,ETH Zurich,usenixsec,1,0.33333,2021
David A. Basin,ETH Zurich,vldb,1,0.5,2014
David Steurer,ETH Zurich,focs,1,0.16667,2008
David Steurer,ETH Zurich,focs,2,1,2009
David Steurer,ETH Zurich,focs,1,0.33333,2010
David Steurer,ETH Zurich,focs,1,0.33333,2011
David Steurer,ETH Zurich,focs,2,0.41667,2012
David Steurer,ETH Zurich,focs,1,0.25,2013
David Steurer,ETH Zurich,focs,1,0.33333,2016
David Steurer,ETH Zurich,focs,2,0.66667,2017
David Steurer,ETH Zurich,focs,1,0.25,2020
David Steurer,ETH Zurich,focs,1,0.25,2021
David Steurer,ETH Zurich,icml,1,0.33333,2021
David Steurer,ETH Zurich,nips,1,0.33333,2020
David Steurer,ETH Zurich,soda,1,0.5,2005
David Steurer,ETH Zurich,soda,1,0.5,2009
David Steurer,ETH Zurich,soda,1,1,2010
David Steurer,ETH Zurich,soda,1,0.25,2011
David Steurer,ETH Zurich,soda,1,0.5,2021
David Steurer,ETH Zurich,stoc,1,0.16667,2008
David Steurer,ETH Zurich,stoc,1,0.33333,2009
David Steurer,ETH Zurich,stoc,2,0.83333,2010
David Steurer,ETH Zurich,stoc,1,0.16667,2012
David Steurer,ETH Zurich,stoc,2,0.83333,2014
David Steurer,ETH Zurich,stoc,2,0.66667,2015
David Steurer,ETH Zurich,stoc,1,0.25,2016
David Steurer,ETH Zurich,stoc,1,0.33333,2017
David Steurer,ETH Zurich,stoc,1,0.33333,2018
David Steurer,ETH Zurich,stoc,1,0.2,2021
Dennis Hofheinz,ETH Zurich,ccs,1,0.33333,2009
Dennis Hofheinz,ETH Zurich,crypto,1,0.5,2007
Dennis Hofheinz,ETH Zurich,crypto,1,0.5,2008
Dennis Hofheinz,ETH Zurich,crypto,1,0.5,2009
Dennis Hofheinz,ETH Zurich,crypto,1,0.5,2012
Dennis Hofheinz,ETH Zurich,crypto,1,0.25,2013
Dennis Hofheinz,ETH Zurich,crypto,1,0.2,2014
Dennis Hofheinz,ETH Zurich,crypto,2,0.53333,2017
Dennis Hofheinz,ETH Zurich,crypto,1,0.33333,2018
Dennis Hofheinz,ETH Zurich,eurocrypt,1,0.33333,2006
Dennis Hofheinz,ETH Zurich,eurocrypt,1,0.5,2008
Dennis Hofheinz,ETH Zurich,eurocrypt,2,0.83333,2009
Dennis Hofheinz,ETH Zurich,eurocrypt,3,0.75,2010
Dennis Hofheinz,ETH Zurich,eurocrypt,1,1,2012
Dennis Hofheinz,ETH Zurich,eurocrypt,2,1.1667,2013
Dennis Hofheinz,ETH Zurich,eurocrypt,1,0.25,2016
Dennis Hofheinz,ETH Zurich,eurocrypt,1,1,2017
Dennis Hofheinz,ETH Zurich,eurocrypt,1,0.25,2018
Dennis Hofheinz,ETH Zurich,eurocrypt,1,0.5,2019
Dennis Hofheinz,ETH Zurich,eurocrypt,1,0.33333,2020
Dennis Hofheinz,ETH Zurich,oakland,1,0.5,2006
Emo Welzl,ETH Zurich,focs,1,0.2,1988
Emo Welzl,ETH Zurich,focs,1,0.125,1990
Emo Welzl,ETH Zurich,focs,2,0.5,1991
Emo Welzl,ETH Zurich,focs,1,0.5,2001
Emo Welzl,ETH Zurich,sensys,1,0.33333,2007
Emo Welzl,ETH Zurich,soda,1,0.2,1995
Emo Welzl,ETH Zurich,soda,1,0.11111,2005
Emo Welzl,ETH Zurich,soda,1,0.5,2006
Emo Welzl,ETH Zurich,soda,1,0.5,2020
Emo Welzl,ETH Zurich,stoc,1,0.16667,1993
Emo Welzl,ETH Zurich,stoc,1,0.2,2001
Fisher Yu,ETH Zurich,cvpr,1,0.5,2014
Fisher Yu,ETH Zurich,cvpr,2,0.47619,2015
Fisher Yu,ETH Zurich,cvpr,4,0.95,2017
Fisher Yu,ETH Zurich,cvpr,3,0.625,2018
Fisher Yu,ETH Zurich,cvpr,2,0.53333,2019
Fisher Yu,ETH Zurich,cvpr,2,0.325,2020
Fisher Yu,ETH Zurich,cvpr,1,0.14286,2021
Fisher Yu,ETH Zurich,eccv,2,0.36667,2018
Fisher Yu,ETH Zurich,iccv,3,0.45833,2019
Fisher Yu,ETH Zurich,iccv,5,0.95952,2021
Fisher Yu,ETH Zurich,icml,1,0.2,2020
Fisher Yu,ETH Zurich,icra,2,0.4,2019
Fisher Yu,ETH Zurich,icra,1,0.25,2021
Fisher Yu,ETH Zurich,siggraph,1,0.25,2012
Fisher Yu,ETH Zurich,siggraph,1,0.2,2016
Friedemann Mattern,ETH Zurich,ubicomp,1,0.16667,2001
Gunnar Rätsch,ETH Zurich,aaai,1,0.33333,2016
Gunnar Rätsch,ETH Zurich,aaai,1,0.5,2017
Gunnar Rätsch,ETH Zurich,icml,1,0.33333,2005
Gunnar Rätsch,ETH Zurich,icml,1,0.33333,2006
Gunnar Rätsch,ETH Zurich,icml,1,0.14286,2018
Gunnar Rätsch,ETH Zurich,icml,1,0.14286,2019
Gunnar Rätsch,ETH Zurich,icml,1,0.16667,2020
Gunnar Rätsch,ETH Zurich,icml,2,0.4,2021
Gunnar Rätsch,ETH Zurich,ijcai,1,0.2,2021
Gunnar Rätsch,ETH Zurich,ismb,1,0.33333,2005
Gunnar Rätsch,ETH Zurich,ismb,1,0.33333,2006
Gunnar Rätsch,ETH Zurich,ismb,1,0.25,2008
Gunnar Rätsch,ETH Zurich,ismb,1,0.25,2016
Gunnar Rätsch,ETH Zurich,ismb,1,0.25,2020
Gunnar Rätsch,ETH Zurich,ismb,1,0.2,2021
Gunnar Rätsch,ETH Zurich,nips,2,0.5,1998
Gunnar Rätsch,ETH Zurich,nips,2,0.33333,1999
Gunnar Rätsch,ETH Zurich,nips,1,0.33333,2000
Gunnar Rätsch,ETH Zurich,nips,3,0.73333,2001
Gunnar Rätsch,ETH Zurich,nips,1,0.33333,2002
Gunnar Rätsch,ETH Zurich,nips,1,0.5,2003
Gunnar Rätsch,ETH Zurich,nips,1,0.33333,2004
Gunnar Rätsch,ETH Zurich,nips,1,0.33333,2005
Gunnar Rätsch,ETH Zurich,nips,1,0.5,2006
Gunnar Rätsch,ETH Zurich,nips,1,0.33333,2007
Gunnar Rätsch,ETH Zurich,nips,1,0.25,2008
Gunnar Rätsch,ETH Zurich,nips,1,0.16667,2011
Gunnar Rätsch,ETH Zurich,nips,1,0.25,2017
Gunnar Rätsch,ETH Zurich,nips,1,0.2,2018
Gunnar Rätsch,ETH Zurich,recomb,1,0.33333,2005
Gunnar Rätsch,ETH Zurich,recomb,1,0.25,2010
Gunnar Rätsch,ETH Zurich,recomb,1,0.16667,2019
Gunnar Rätsch,ETH Zurich,recomb,1,0.16667,2020
Gustavo Alonso,ETH Zurich,asplos,1,0.076923,2022
Gustavo Alonso,ETH Zurich,eurosys,2,0.83333,2007
Gustavo Alonso,ETH Zurich,eurosys,1,0.33333,2008
Gustavo Alonso,ETH Zurich,eurosys,1,0.25,2011
Gustavo Alonso,ETH Zurich,eurosys,2,0.41667,2013
Gustavo Alonso,ETH Zurich,eurosys,1,0.33333,2018
Gustavo Alonso,ETH Zurich,eurosys,1,0.2,2020
Gustavo Alonso,ETH Zurich,icde,1,0.16667,1996
Gustavo Alonso,ETH Zurich,icde,1,0.2,2001
Gustavo Alonso,ETH Zurich,icde,1,0.33333,2008
Gustavo Alonso,ETH Zurich,icde,1,0.5,2009
Gustavo Alonso,ETH Zurich,icde,1,0.33333,2010
Gustavo Alonso,ETH Zurich,icde,1,0.25,2013
Gustavo Alonso,ETH Zurich,icde,1,0.25,2018
Gustavo Alonso,ETH Zurich,kdd,1,0.33333,2012
Gustavo Alonso,ETH Zurich,kdd,1,0.090909,2021
