name,dept,area,count,adjustedcount,year
Gustavo Alonso,ETH Zurich,nsdi,1,0.25,2016
Gustavo Alonso,ETH Zurich,osdi,1,0.25,2014
Gustavo Alonso,ETH Zurich,osdi,1,0.33333,2020
Gustavo Alonso,ETH Zurich,pldi,1,0.25,2021
Gustavo Alonso,ETH Zurich,pods,1,0.33333,1994
Gustavo Alonso,ETH Zurich,pods,1,0.25,1997
Gustavo Alonso,ETH Zurich,pods,2,0.58333,1999
Gustavo Alonso,ETH Zurich,sigmod,1,0.25,2003
Gustavo Alonso,ETH Zurich,sigmod,1,0.5,2008
Gustavo Alonso,ETH Zurich,sigmod,1,0.33333,2014
Gustavo Alonso,ETH Zurich,sigmod,1,0.25,2015
Gustavo Alonso,ETH Zurich,sigmod,1,0.33333,2016
Gustavo Alonso,ETH Zurich,sigmod,3,0.83333,2017
Gustavo Alonso,ETH Zurich,sigmod,2,0.53333,2020
Gustavo Alonso,ETH Zurich,sigmod,1,0.11111,2021
Gustavo Alonso,ETH Zurich,ubicomp,1,0.2,2006
Gustavo Alonso,ETH Zurich,usenixatc,1,0.25,2021
Gustavo Alonso,ETH Zurich,vldb,2,1,2000
Gustavo Alonso,ETH Zurich,vldb,1,0.5,2002
Gustavo Alonso,ETH Zurich,vldb,4,1.1167,2009
Gustavo Alonso,ETH Zurich,vldb,3,1.0833,2010
Gustavo Alonso,ETH Zurich,vldb,1,0.33333,2012
Gustavo Alonso,ETH Zurich,vldb,1,0.25,2013
Gustavo Alonso,ETH Zurich,vldb,3,0.83333,2014
Gustavo Alonso,ETH Zurich,vldb,1,0.25,2016
Gustavo Alonso,ETH Zurich,vldb,2,0.53333,2017
Gustavo Alonso,ETH Zurich,vldb,1,0.25,2018
Gustavo Alonso,ETH Zurich,vldb,3,0.56667,2019
Gustavo Alonso,ETH Zurich,vldb,1,0.2,2020
Gustavo Alonso,ETH Zurich,vldb,4,0.86667,2021
Gustavo Alonso,ETH Zurich,www,1,0.25,2005
Joachim M. Buhmann,ETH Zurich,aaai,1,0.33333,2015
Joachim M. Buhmann,ETH Zurich,aaai,1,0.2,2020
Joachim M. Buhmann,ETH Zurich,ccs,1,0.33333,2008
Joachim M. Buhmann,ETH Zurich,ccs,1,0.25,2009
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.33333,1997
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.33333,1999
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.5,2001
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.5,2004
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.25,2005
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.25,2006
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.5,2007
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.33333,2008
Joachim M. Buhmann,ETH Zurich,cvpr,2,0.83333,2010
Joachim M. Buhmann,ETH Zurich,cvpr,2,0.66667,2012
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.5,2015
Joachim M. Buhmann,ETH Zurich,cvpr,1,0.25,2016
Joachim M. Buhmann,ETH Zurich,eccv,1,0.16667,1998
Joachim M. Buhmann,ETH Zurich,eccv,1,0.33333,2002
Joachim M. Buhmann,ETH Zurich,eccv,2,1,2006
Joachim M. Buhmann,ETH Zurich,iccv,1,0.5,1998
Joachim M. Buhmann,ETH Zurich,iccv,1,0.25,1999
Joachim M. Buhmann,ETH Zurich,iccv,1,0.2,2001
Joachim M. Buhmann,ETH Zurich,iccv,1,0.33333,2011
Joachim M. Buhmann,ETH Zurich,icml,1,0.33333,2001
Joachim M. Buhmann,ETH Zurich,icml,1,0.33333,2007
Joachim M. Buhmann,ETH Zurich,icml,1,0.5,2008
Joachim M. Buhmann,ETH Zurich,icml,2,0.58333,2009
Joachim M. Buhmann,ETH Zurich,icml,1,0.33333,2013
Joachim M. Buhmann,ETH Zurich,icml,1,0.25,2017
Joachim M. Buhmann,ETH Zurich,icml,1,0.33333,2019
Joachim M. Buhmann,ETH Zurich,icml,1,0.25,2020
Joachim M. Buhmann,ETH Zurich,ismb,1,0.16667,2006
Joachim M. Buhmann,ETH Zurich,ismb,1,0.33333,2009
Joachim M. Buhmann,ETH Zurich,kdd,1,0.5,2005
Joachim M. Buhmann,ETH Zurich,nips,2,0.83333,1993
Joachim M. Buhmann,ETH Zurich,nips,1,0.5,1994
Joachim M. Buhmann,ETH Zurich,nips,2,1,1997
Joachim M. Buhmann,ETH Zurich,nips,1,0.33333,1998
Joachim M. Buhmann,ETH Zurich,nips,1,0.5,1999
Joachim M. Buhmann,ETH Zurich,nips,1,0.5,2001
Joachim M. Buhmann,ETH Zurich,nips,2,0.5,2002
Joachim M. Buhmann,ETH Zurich,nips,1,0.33333,2003
Joachim M. Buhmann,ETH Zurich,nips,1,0.125,2004
Joachim M. Buhmann,ETH Zurich,nips,1,0.5,2005
Joachim M. Buhmann,ETH Zurich,nips,1,0.33333,2006
Joachim M. Buhmann,ETH Zurich,nips,1,0.33333,2013
Joachim M. Buhmann,ETH Zurich,nips,1,0.25,2014
Joachim M. Buhmann,ETH Zurich,nips,1,0.2,2016
Joachim M. Buhmann,ETH Zurich,nips,3,0.83333,2017
Joachim M. Buhmann,ETH Zurich,recomb,1,0.33333,2010
Juraj Hromkovic,ETH Zurich,stoc,1,0.5,1996
Kaveh Razavi,ETH Zurich,ccs,1,0.11111,2016
Kaveh Razavi,ETH Zurich,ccs,1,0.2,2020
Kaveh Razavi,ETH Zurich,fse,1,0.33333,2012
Kaveh Razavi,ETH Zurich,hpdc,1,0.33333,2014
Kaveh Razavi,ETH Zurich,icse,1,0.33333,2013
Kaveh Razavi,ETH Zurich,isca,1,0.076923,2021
Kaveh Razavi,ETH Zurich,micro,1,0.16667,2021
Kaveh Razavi,ETH Zurich,ndss,1,0.2,2017
Kaveh Razavi,ETH Zurich,ndss,1,0.2,2020
Kaveh Razavi,ETH Zurich,oakland,1,0.25,2016
Kaveh Razavi,ETH Zurich,oakland,1,0.25,2018
Kaveh Razavi,ETH Zurich,oakland,2,0.375,2019
Kaveh Razavi,ETH Zurich,oakland,2,0.29167,2020
Kaveh Razavi,ETH Zurich,oakland,1,0.2,2021
Kaveh Razavi,ETH Zurich,osdi,1,0.14286,2018
Kaveh Razavi,ETH Zurich,sc,1,0.5,2013
Kaveh Razavi,ETH Zurich,sigcomm,1,0.25,2015
Kaveh Razavi,ETH Zurich,sosp,1,0.25,2017
Kaveh Razavi,ETH Zurich,usenixatc,1,0.16667,2018
Kaveh Razavi,ETH Zurich,usenixsec,1,0.16667,2016
Kaveh Razavi,ETH Zurich,usenixsec,2,0.5,2018
Kaveh Razavi,ETH Zurich,usenixsec,1,0.25,2020
Kaveh Razavi,ETH Zurich,usenixsec,1,0.16667,2021
Kenneth G. Paterson,ETH Zurich,ccs,1,0.25,2008
Kenneth G. Paterson,ETH Zurich,ccs,1,0.5,2010
Kenneth G. Paterson,ETH Zurich,ccs,1,0.25,2016
Kenneth G. Paterson,ETH Zurich,ccs,3,0.83333,2018
Kenneth G. Paterson,ETH Zurich,ccs,1,0.5,2020
Kenneth G. Paterson,ETH Zurich,ccs,1,0.25,2021
Kenneth G. Paterson,ETH Zurich,crypto,2,0.58333,2013
Kenneth G. Paterson,ETH Zurich,crypto,2,0.58333,2014
Kenneth G. Paterson,ETH Zurich,crypto,1,0.25,2015
Kenneth G. Paterson,ETH Zurich,crypto,1,0.25,2016
Kenneth G. Paterson,ETH Zurich,crypto,1,0.25,2017
Kenneth G. Paterson,ETH Zurich,eurocrypt,1,0.33333,2004
Kenneth G. Paterson,ETH Zurich,eurocrypt,1,0.5,2006
Kenneth G. Paterson,ETH Zurich,eurocrypt,1,0.5,2010
Kenneth G. Paterson,ETH Zurich,eurocrypt,1,0.25,2012
Kenneth G. Paterson,ETH Zurich,eurocrypt,1,0.5,2016
Kenneth G. Paterson,ETH Zurich,imc,1,0.16667,2018
Kenneth G. Paterson,ETH Zurich,ndss,1,0.5,2012
Kenneth G. Paterson,ETH Zurich,ndss,1,0.33333,2013
Kenneth G. Paterson,ETH Zurich,oakland,1,0.5,2007
Kenneth G. Paterson,ETH Zurich,oakland,1,0.33333,2009
Kenneth G. Paterson,ETH Zurich,oakland,1,0.5,2013
Kenneth G. Paterson,ETH Zurich,oakland,1,0.33333,2018
Kenneth G. Paterson,ETH Zurich,oakland,1,0.25,2019
Kenneth G. Paterson,ETH Zurich,oakland,1,0.2,2020
Kenneth G. Paterson,ETH Zurich,pets,1,0.14286,2021
Kenneth G. Paterson,ETH Zurich,usenixsec,1,0.2,2013
Kenneth G. Paterson,ETH Zurich,usenixsec,1,0.33333,2015
Kenneth G. Paterson,ETH Zurich,usenixsec,1,0.33333,2020
Laurent Vanbever,ETH Zurich,cav,1,0.25,2017
Laurent Vanbever,ETH Zurich,imc,1,0.25,2015
Laurent Vanbever,ETH Zurich,ndss,1,0.25,2019
Laurent Vanbever,ETH Zurich,nsdi,1,0.14286,2016
Laurent Vanbever,ETH Zurich,nsdi,3,0.7,2018
Laurent Vanbever,ETH Zurich,nsdi,1,0.16667,2019
Laurent Vanbever,ETH Zurich,nsdi,2,0.58333,2020
Laurent Vanbever,ETH Zurich,nsdi,1,0.2,2021
Laurent Vanbever,ETH Zurich,oakland,1,0.33333,2017
Laurent Vanbever,ETH Zurich,pldi,1,0.2,2016
Laurent Vanbever,ETH Zurich,pldi,1,0.16667,2018
Laurent Vanbever,ETH Zurich,sigcomm,1,0.2,2011
Laurent Vanbever,ETH Zurich,sigcomm,1,0.1,2014
Laurent Vanbever,ETH Zurich,sigcomm,1,0.25,2015
Laurent Vanbever,ETH Zurich,sigcomm,1,0.25,2017
Laurent Vanbever,ETH Zurich,sigcomm,1,0.2,2020
Laurent Vanbever,ETH Zurich,sigcomm,1,0.33333,2021
Laurent Vanbever,ETH Zurich,usenixatc,1,0.14286,2016
Laurent Vanbever,ETH Zurich,usenixsec,1,0.14286,2015
Laurent Vanbever,ETH Zurich,usenixsec,1,0.2,2018
Lothar Thiele,ETH Zurich,cvpr,1,0.25,2020
Lothar Thiele,ETH Zurich,dac,1,0.2,1999
Lothar Thiele,ETH Zurich,dac,2,0.5,2002
Lothar Thiele,ETH Zurich,dac,1,0.2,2010
Lothar Thiele,ETH Zurich,dac,2,0.75,2011
Lothar Thiele,ETH Zurich,dac,1,0.16667,2012
Lothar Thiele,ETH Zurich,dac,2,0.41667,2013
Lothar Thiele,ETH Zurich,dac,3,0.75,2014
Lothar Thiele,ETH Zurich,dac,1,0.33333,2015
Lothar Thiele,ETH Zurich,emsoft,1,0.2,2001
Lothar Thiele,ETH Zurich,emsoft,1,0.5,2005
Lothar Thiele,ETH Zurich,emsoft,1,0.33333,2006
Lothar Thiele,ETH Zurich,emsoft,1,0.11111,2007
Lothar Thiele,ETH Zurich,emsoft,1,0.25,2008
Lothar Thiele,ETH Zurich,emsoft,2,0.83333,2009
Lothar Thiele,ETH Zurich,emsoft,1,0.25,2010
Lothar Thiele,ETH Zurich,emsoft,1,0.33333,2011
Lothar Thiele,ETH Zurich,emsoft,1,0.25,2012
Lothar Thiele,ETH Zurich,emsoft,1,0.25,2013
Lothar Thiele,ETH Zurich,emsoft,2,0.75,2014
Lothar Thiele,ETH Zurich,emsoft,2,0.7,2015
Lothar Thiele,ETH Zurich,emsoft,1,0.2,2016
Lothar Thiele,ETH Zurich,emsoft,1,0.25,2017
Lothar Thiele,ETH Zurich,eurosys,1,0.33333,2016
Lothar Thiele,ETH Zurich,iccad,2,0.7,1998
Lothar Thiele,ETH Zurich,iccad,1,0.2,1999
Lothar Thiele,ETH Zurich,iccad,1,0.2,2010
Lothar Thiele,ETH Zurich,kdd,1,0.16667,2020
Lothar Thiele,ETH Zurich,kdd,1,0.2,2021
Lothar Thiele,ETH Zurich,mobicom,1,0.2,2020
Lothar Thiele,ETH Zurich,nips,1,0.33333,2018
Lothar Thiele,ETH Zurich,rtas,1,0.33333,2004
Lothar Thiele,ETH Zurich,rtas,1,0.5,2005
Lothar Thiele,ETH Zurich,rtas,3,0.91667,2009
Lothar Thiele,ETH Zurich,rtas,1,0.33333,2010
Lothar Thiele,ETH Zurich,rtas,1,0.2,2011
Lothar Thiele,ETH Zurich,rtas,2,0.75,2012
Lothar Thiele,ETH Zurich,rtas,1,0.2,2015
Lothar Thiele,ETH Zurich,rtas,1,0.2,2016
Lothar Thiele,ETH Zurich,rtss,1,0.33333,2002
Lothar Thiele,ETH Zurich,rtss,1,0.25,2003
Lothar Thiele,ETH Zurich,rtss,1,0.2,2006
Lothar Thiele,ETH Zurich,rtss,2,0.58333,2007
Lothar Thiele,ETH Zurich,rtss,2,0.53333,2009
Lothar Thiele,ETH Zurich,rtss,1,0.5,2012
Lothar Thiele,ETH Zurich,rtss,1,0.2,2015
Lothar Thiele,ETH Zurich,rtss,1,0.2,2016
Lothar Thiele,ETH Zurich,sensys,2,0.58333,2012
Lothar Thiele,ETH Zurich,sensys,1,0.25,2014
Lothar Thiele,ETH Zurich,sensys,2,0.36111,2015
Lothar Thiele,ETH Zurich,sensys,1,0.16667,2021
Lothar Thiele,ETH Zurich,ubicomp,1,0.25,2017
Lothar Thiele,ETH Zurich,ubicomp,1,0.33333,2018
Lothar Thiele,ETH Zurich,ubicomp,1,0.25,2019
Lothar Thiele,ETH Zurich,usenixsec,1,0.16667,2015
Luc Van Gool,ETH Zurich,aaai,1,0.5,2017
Luc Van Gool,ETH Zurich,aaai,2,0.66667,2018
Luc Van Gool,ETH Zurich,aaai,1,0.33333,2019
Luc Van Gool,ETH Zurich,aaai,2,0.36667,2021
Luc Van Gool,ETH Zurich,cvpr,1,0.33333,1991
Luc Van Gool,ETH Zurich,cvpr,1,0.33333,1996
Luc Van Gool,ETH Zurich,cvpr,1,0.5,1997
Luc Van Gool,ETH Zurich,cvpr,1,0.33333,1999
Luc Van Gool,ETH Zurich,cvpr,3,1.1667,2001
Luc Van Gool,ETH Zurich,cvpr,1,0.33333,2003
Luc Van Gool,ETH Zurich,cvpr,5,1.75,2004
Luc Van Gool,ETH Zurich,cvpr,5,1.9167,2005
Luc Van Gool,ETH Zurich,cvpr,5,1.5,2006
Luc Van Gool,ETH Zurich,cvpr,2,0.58333,2007
Luc Van Gool,ETH Zurich,cvpr,8,2.6262,2008
Luc Van Gool,ETH Zurich,cvpr,6,1.6667,2010
Luc Van Gool,ETH Zurich,cvpr,6,1.8667,2011
Luc Van Gool,ETH Zurich,cvpr,5,1.45,2012
Luc Van Gool,ETH Zurich,cvpr,7,2.1667,2013
Luc Van Gool,ETH Zurich,cvpr,8,2.45,2014
Luc Van Gool,ETH Zurich,cvpr,6,1.75,2015
Luc Van Gool,ETH Zurich,cvpr,8,2.1167,2016
Luc Van Gool,ETH Zurich,cvpr,8,1.8667,2017
Luc Van Gool,ETH Zurich,cvpr,16,3.5333,2018
Luc Van Gool,ETH Zurich,cvpr,10,2.2429,2019
Luc Van Gool,ETH Zurich,cvpr,6,1.7833,2020
Luc Van Gool,ETH Zurich,cvpr,15,2.7869,2021
Luc Van Gool,ETH Zurich,eccv,3,0.83333,1994
Luc Van Gool,ETH Zurich,eccv,2,0.66667,1996
Luc Van Gool,ETH Zurich,eccv,2,0.58333,1998
Luc Van Gool,ETH Zurich,eccv,6,2.2,2002
Luc Van Gool,ETH Zurich,eccv,1,0.33333,2004
Luc Van Gool,ETH Zurich,eccv,3,1,2006
Luc Van Gool,ETH Zurich,eccv,2,0.5,2008
Luc Van Gool,ETH Zurich,eccv,7,2.0333,2010
Luc Van Gool,ETH Zurich,eccv,10,2.6,2012
Luc Van Gool,ETH Zurich,eccv,7,2.0833,2014
Luc Van Gool,ETH Zurich,eccv,4,0.97619,2016
Luc Van Gool,ETH Zurich,eccv,10,2.5512,2018
Luc Van Gool,ETH Zurich,eccv,18,3.969,2020
Luc Van Gool,ETH Zurich,emnlp,1,0.2,2019
Luc Van Gool,ETH Zurich,iccv,1,0.2,1993
Luc Van Gool,ETH Zurich,iccv,2,0.83333,1995
Luc Van Gool,ETH Zurich,iccv,3,0.91667,1998
Luc Van Gool,ETH Zurich,iccv,3,0.78333,1999
Luc Van Gool,ETH Zurich,iccv,1,0.5,2001
Luc Van Gool,ETH Zurich,iccv,2,0.66667,2003
Luc Van Gool,ETH Zurich,iccv,1,0.16667,2005
Luc Van Gool,ETH Zurich,iccv,5,1.45,2007
Luc Van Gool,ETH Zurich,iccv,6,1.6167,2009
Luc Van Gool,ETH Zurich,iccv,10,2.9,2013
Luc Van Gool,ETH Zurich,iccv,3,0.95,2015
Luc Van Gool,ETH Zurich,iccv,6,1.4833,2017
Luc Van Gool,ETH Zurich,iccv,9,2.3667,2019
Luc Van Gool,ETH Zurich,iccv,22,4.6718,2021
Luc Van Gool,ETH Zurich,icml,1,0.16667,2020
Luc Van Gool,ETH Zurich,icra,1,0.33333,1990
Luc Van Gool,ETH Zurich,icra,1,0.25,1998
Luc Van Gool,ETH Zurich,icra,1,0.25,1999
Luc Van Gool,ETH Zurich,icra,2,0.5,2000
Luc Van Gool,ETH Zurich,icra,1,0.33333,2001
Luc Van Gool,ETH Zurich,icra,1,0.16667,2006
Luc Van Gool,ETH Zurich,icra,1,0.25,2009
Luc Van Gool,ETH Zurich,icra,1,0.2,2014
Luc Van Gool,ETH Zurich,icra,1,0.33333,2015
Luc Van Gool,ETH Zurich,icra,1,0.2,2019
Luc Van Gool,ETH Zurich,icra,2,0.45,2021
Luc Van Gool,ETH Zurich,ijcai,1,0.16667,2021
Luc Van Gool,ETH Zurich,iros,1,0.2,2005
Luc Van Gool,ETH Zurich,iros,1,0.16667,2012
Luc Van Gool,ETH Zurich,iros,3,0.78333,2020
Luc Van Gool,ETH Zurich,iros,2,0.5,2021
Luc Van Gool,ETH Zurich,nips,1,0.25,2011
Luc Van Gool,ETH Zurich,nips,2,0.5,2014
Luc Van Gool,ETH Zurich,nips,1,0.25,2016
Luc Van Gool,ETH Zurich,nips,2,0.30952,2017
Luc Van Gool,ETH Zurich,nips,2,0.58333,2020
Luc Van Gool,ETH Zurich,rss,1,0.2,2008
Luc Van Gool,ETH Zurich,rss,1,0.5,2020
Luc Van Gool,ETH Zurich,siggraph,1,0.076923,2003
Luc Van Gool,ETH Zurich,siggraph,1,0.2,2006
Luc Van Gool,ETH Zurich,siggraph,1,0.25,2007
Luca Benini,ETH Zurich,aaai,1,0.25,2012
Luca Benini,ETH Zurich,aaai,1,0.2,2019
Luca Benini,ETH Zurich,asplos,1,0.076923,2020
Luca Benini,ETH Zurich,dac,1,0.33333,1996
Luca Benini,ETH Zurich,dac,1,0.33333,1997
Luca Benini,ETH Zurich,dac,2,0.41667,1998
Luca Benini,ETH Zurich,dac,4,1.0667,1999
Luca Benini,ETH Zurich,dac,3,0.73333,2001
Luca Benini,ETH Zurich,dac,1,0.33333,2002
Luca Benini,ETH Zurich,dac,2,0.41667,2003
Luca Benini,ETH Zurich,dac,1,0.16667,2004
Luca Benini,ETH Zurich,dac,2,0.26786,2006
Luca Benini,ETH Zurich,dac,1,0.16667,2010
Luca Benini,ETH Zurich,dac,1,0.125,2012
Luca Benini,ETH Zurich,dac,2,0.53333,2013
Luca Benini,ETH Zurich,dac,2,0.36667,2014
Luca Benini,ETH Zurich,dac,2,0.53333,2015
Luca Benini,ETH Zurich,dac,1,0.33333,2017
Luca Benini,ETH Zurich,dac,1,0.2,2018
Luca Benini,ETH Zurich,dac,2,0.53333,2020
Luca Benini,ETH Zurich,dac,1,0.125,2021
Luca Benini,ETH Zurich,emsoft,1,0.2,2007
Luca Benini,ETH Zurich,emsoft,1,0.33333,2008
Luca Benini,ETH Zurich,emsoft,1,0.33333,2009
Luca Benini,ETH Zurich,hpca,1,0.1,2015
Luca Benini,ETH Zurich,iccad,2,0.53333,1997
Luca Benini,ETH Zurich,iccad,2,0.83333,1998
Luca Benini,ETH Zurich,iccad,1,0.33333,1999
Luca Benini,ETH Zurich,iccad,1,0.25,2004
Luca Benini,ETH Zurich,iccad,1,0.125,2006
Luca Benini,ETH Zurich,iccad,1,0.16667,2009
Luca Benini,ETH Zurich,iccad,1,0.2,2021
Luca Benini,ETH Zurich,isca,1,0.125,2021
Luca Benini,ETH Zurich,mobicom,1,0.25,2000
Luca Benini,ETH Zurich,nips,1,0.14286,2017
Luca Benini,ETH Zurich,nips,1,0.25,2019
Luca Benini,ETH Zurich,pldi,1,0.25,2020
Luca Benini,ETH Zurich,rtas,1,0.16667,2011
Luca Benini,ETH Zurich,sc,1,0.1,2019
Luca Benini,ETH Zurich,ubicomp,1,0.25,2006
Markus H. Gross,ETH Zurich,aaai,2,0.4,2018
Markus H. Gross,ETH Zurich,chiconf,1,0.2,2020
Markus H. Gross,ETH Zurich,cvpr,1,0.16667,2016
Markus H. Gross,ETH Zurich,cvpr,1,0.2,2017
Markus H. Gross,ETH Zurich,cvpr,3,0.66667,2018
Markus H. Gross,ETH Zurich,cvpr,2,0.53333,2019
Markus H. Gross,ETH Zurich,cvpr,1,0.25,2020
Markus H. Gross,ETH Zurich,cvpr,1,0.2,2021
Markus H. Gross,ETH Zurich,eccv,1,0.25,2012
Markus H. Gross,ETH Zurich,eccv,2,0.58333,2016
Markus H. Gross,ETH Zurich,iccv,1,0.25,2015
Markus H. Gross,ETH Zurich,icml,1,0.33333,2019
Markus H. Gross,ETH Zurich,siggraph,1,0.16667,1996
Markus H. Gross,ETH Zurich,siggraph,1,0.25,2000
Markus H. Gross,ETH Zurich,siggraph,2,0.75,2001
Markus H. Gross,ETH Zurich,siggraph,1,0.25,2002
Markus H. Gross,ETH Zurich,siggraph,2,0.32692,2003
Markus H. Gross,ETH Zurich,siggraph,2,0.41667,2005
Markus H. Gross,ETH Zurich,siggraph,1,0.090909,2006
Markus H. Gross,ETH Zurich,siggraph,4,0.86905,2007
Markus H. Gross,ETH Zurich,siggraph,1,0.25,2008
Markus H. Gross,ETH Zurich,siggraph,3,0.61667,2009
Markus H. Gross,ETH Zurich,siggraph,7,1.4595,2010
Markus H. Gross,ETH Zurich,siggraph,5,1.2361,2011
Markus H. Gross,ETH Zurich,siggraph,6,1.1095,2012
Markus H. Gross,ETH Zurich,siggraph,3,0.525,2013
Markus H. Gross,ETH Zurich,siggraph,4,0.63452,2014
Markus H. Gross,ETH Zurich,siggraph,4,0.97619,2015
Markus H. Gross,ETH Zurich,siggraph,3,0.75,2016
Markus H. Gross,ETH Zurich,siggraph,2,0.5,2017
Markus H. Gross,ETH Zurich,siggraph,1,0.25,2019
Markus H. Gross,ETH Zurich,siggraph,2,0.45,2020
Markus H. Gross,ETH Zurich,siggraph-asia,2,0.5,2009
Markus H. Gross,ETH Zurich,siggraph-asia,4,0.98333,2010
Markus H. Gross,ETH Zurich,siggraph-asia,3,0.6,2011
Markus H. Gross,ETH Zurich,siggraph-asia,3,0.9,2012
Markus H. Gross,ETH Zurich,siggraph-asia,1,0.16667,2013
Markus H. Gross,ETH Zurich,siggraph-asia,2,0.4,2014
Markus H. Gross,ETH Zurich,siggraph-asia,2,0.36667,2015
Markus H. Gross,ETH Zurich,siggraph-asia,2,0.34286,2016
Markus H. Gross,ETH Zurich,siggraph-asia,1,0.2,2017
Markus H. Gross,ETH Zurich,siggraph-asia,1,0.25,2019
Markus H. Gross,ETH Zurich,siggraph-asia,2,0.30952,2021
Markus H. Gross,ETH Zurich,uist,1,0.5,2006
Markus H. Gross,ETH Zurich,vis,1,0.33333,1995
Markus H. Gross,ETH Zurich,vis,1,0.33333,1997
Markus H. Gross,ETH Zurich,vis,1,0.5,1998
Markus H. Gross,ETH Zurich,vis,2,0.83333,2000
Markus H. Gross,ETH Zurich,vis,2,0.75,2001
Markus H. Gross,ETH Zurich,vis,1,0.33333,2002
Markus H. Gross,ETH Zurich,vis,1,0.33333,2003
